,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
729,24.32890033721924,527,-67,1056907.1556282043,,,,
730,24.363036394119263,528,-68,1057804.472503662,,,,
731,24.396591663360596,526,-66,1058699.57473135,,,,
732,24.42106008529663,528,-68,1059593.0131063461,,,,
733,24.452911853790283,525,-65,1060484.3811163902,,,,
734,24.484912157058716,526,-66,1061373.6371064186,,,,
735,24.51749062538147,528,-68,1062260.677760601,,,,
736,24.544661283493042,527,-67,1063145.89798069,,,,
737,24.57564425468445,528,-68,1064029.011358738,,,,
738,24.607888221740723,528,-68,1064909.932147026,,,,
739,24.639848232269287,527,-67,1065788.7116146088,,,,
740,24.69865083694458,527,-67,1066663.5513076782,,,,
741,24.72164750099182,528,-68,1067536.8272275925,,,,
742,24.751617431640625,525,-65,1068408.1551020145,,,,
743,24.783896684646606,527,-67,1069277.3202664852,,,,
744,24.81492519378662,526,-66,1070144.4375493526,,,,
745,24.853179693222046,527,-67,1071008.991780758,,,,
746,24.88461995124817,526,-66,1071871.4709551334,,,,
747,24.91738724708557,529,-69,1072731.6891860962,,,,
748,24.950608253479004,528,-68,1073589.6483886242,,,,
749,24.98121976852417,528,-68,1074445.5260081291,,,,
750,25.012749671936035,528,-68,1075299.259594202,,,,
751,25.06166934967041,528,-68,1076149.666642189,,,,
752,25.088653087615967,528,-68,1076998.2387959957,,,,
753,25.120534420013428,528,-68,1077844.6430191994,,,,
754,25.1516215801239,527,-67,1078688.9644026756,,,,
755,25.18407368659973,529,-69,1079531.046590805,,,,
756,25.216050148010254,528,-68,1080370.9543795586,,,,
757,25.247636795043945,528,-68,1081208.7142763138,,,,
758,25.280385732650757,525,-65,1082044.3454921246,,,,
759,25.312246799468994,528,-68,1082877.8101553917,,,,
760,25.343637466430664,525,-65,1083709.2344253063,,,,
761,25.375892400741577,528,-68,1084538.4653596878,,,,
762,25.41185975074768,527,-67,1085365.2864816189,,,,
763,25.468900203704834,527,-67,1086188.2858932018,,,,
764,25.497912883758545,527,-67,1087009.3414552212,,,,
765,25.52989649772644,527,-67,1087828.2541151047,,,,
766,25.562831163406372,525,-65,1088645.026021719,,,,
767,25.589174509048462,527,-67,1089460.0329241753,,,,
768,25.62116765975952,525,-65,1090272.9602718353,,,,
769,25.65289568901062,526,-66,1091083.7935695648,,,,
770,25.68482732772827,527,-67,1091892.4874475002,,,,
771,25.717175722122192,527,-67,1092699.0139830112,,,,
772,25.749186277389526,528,-68,1093503.363800764,,,,
773,25.780858516693115,526,-66,1094305.623250723,,,,
774,25.829546689987183,527,-67,1095104.620593071,,,,
775,25.862881898880005,528,-68,1095901.3511412144,,,,
776,25.8896062374115,528,-68,1096696.2644343376,,,,
777,25.921674489974976,528,-68,1097488.9970862865,,,,
778,25.95365810394287,525,-65,1098279.6508033276,,,,
779,25.985829830169678,525,-65,1099068.2133581638,,,,
780,26.01762580871582,526,-66,1099854.677378416,,,,
781,26.049744129180908,526,-66,1100639.0215895176,,,,
782,26.088181734085083,527,-67,1101420.7904810905,,,,
783,26.119641065597534,528,-68,1102200.4201381207,,,,
784,26.151922464370728,526,-66,1102977.9192228317,,,,
785,26.183844089508057,526,-66,1103753.3114802837,,,,
786,26.2318754196167,527,-67,1104525.4856386185,,,,
787,26.262893199920654,525,-65,1105295.6436412334,,,,
788,26.29572296142578,527,-67,1106063.6020498276,,,,
789,26.327909231185913,526,-66,1106829.4361646175,,,,
790,26.35963249206543,527,-67,1107593.1448209286,,,,
791,26.392228603363037,528,-68,1108354.6369416714,,,,
792,26.424910068511963,526,-66,1109113.9720857143,,,,
793,26.45545721054077,525,-65,1109871.3216655254,,,,
794,26.484440326690674,526,-66,1110626.7583596706,,,,
795,26.513625383377075,526,-66,1111380.2688400745,,,,
796,26.54569697380066,528,-68,1112131.5984523296,,,,
797,26.59362506866455,526,-66,1112879.7648103237,,,,
798,26.63487982749939,529,-69,1113625.0845899582,,,,
799,26.666868925094604,525,-65,1114368.325078249,,,,
800,26.699196100234985,525,-65,1115109.4643001556,,,,
801,26.73128342628479,525,-65,1115848.517845869,,,,
802,26.765628337860107,525,-65,1116585.33897233,,,,
803,26.79488229751587,528,-68,1117320.1708295345,,,,
804,26.826155185699463,525,-65,1118052.969949007,,,,
805,26.85316252708435,528,-68,1118783.9325692654,,,,
806,26.885059118270874,526,-66,1119512.7900145054,,,,
807,26.917789220809937,526,-66,1120239.4872729778,,,,
808,26.9491605758667,528,-68,1120964.0512793064,,,,
809,27.002503633499146,526,-66,1121685.0946438313,,,,
810,27.02847170829773,529,-69,1122404.346211195,,,,
811,27.060890674591064,528,-68,1123121.3932888508,,,,
812,27.092894077301025,528,-68,1123836.2641351223,,,,
813,27.12489342689514,527,-67,1124548.991024971,,,,
814,27.157124519348145,528,-68,1125259.526200533,,,,
815,27.189041137695312,528,-68,1125967.8910460472,,,,
816,27.22139859199524,526,-66,1126674.1202995777,,,,
817,27.25387740135193,526,-66,1127378.2059516907,,,,
818,27.279874324798584,526,-66,1128080.5758068562,,,,
819,27.311854600906372,529,-69,1128780.7390229702,,,,
820,27.359850645065308,528,-68,1129477.6385080814,,,,
